id,image_id,api_link,title,artist_title,date_start,date_end,date_display,place_of_origin,medium_display,artwork_type_title,category_titles
81545,be0d3e50-a600-6f33-ea8f-16a34d892442,https://api.artic.edu/api/v1/artworks/81545,"Stacks of Wheat (Sunset, Snow Effect)",Claude Monet,1891.0,1891.0,1890/91,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
16560,db36f74f-47d9-ad08-cdf9-b4b436e6d18c,https://api.artic.edu/api/v1/artworks/16560,"Stack of Wheat (Snow Effect, Overcast Day)",Claude Monet,1890.0,1891.0,1890/91,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
14586,9ea77636-76e9-9031-6b92-ff34512d7cbc,https://api.artic.edu/api/v1/artworks/14586,The Poet's Garden,Vincent van Gogh,1888.0,1888.0,1888,Arles,Oil on canvas,Painting,['Painting and Sculpture of Europe']
12408,6550ee41-15f6-3cd6-9ac4-402090726faa,https://api.artic.edu/api/v1/artworks/12408,Ladder to the Light,Wifredo Lam,1951.0,1951.0,1951,Cuba,Oil on linen,Painting,"['Modern Art', 'Latin American']"
6002,f1dce916-58a3-db57-d5cd-be0994dc98c7,https://api.artic.edu/api/v1/artworks/6002,The Print Collector,Honoré-Victorin Daumier,1852.0,1868.0,c. 1857/63,France,Oil on cradled panel,Painting,['Painting and Sculpture of Europe']
15305,ac23f590-c2b3-0560-5058-ae4cc59b890d,https://api.artic.edu/api/v1/artworks/15305,Virgin and Child Adored by Saint Francis,Francesco Albani,1600.0,1620.0,c. 1606/07,Italy,Oil on copper,Painting,['Painting and Sculpture of Europe']
16359,7325a7b0-a9f4-6c24-2505-1ee84daa27da,https://api.artic.edu/api/v1/artworks/16359,Friar Pedro Clubs El Maragato with the Butt of the Gun,Francisco José de Goya y Lucientes,1801.0,1811.0,c. 1806,Spain,Oil on panel,Painting,['Painting and Sculpture of Europe']
16355,806514aa-f6bd-ace9-be56-47206943871c,https://api.artic.edu/api/v1/artworks/16355,Friar Pedro Wrests the Gun from El Maragato,Francisco José de Goya y Lucientes,1801.0,1811.0,c. 1806,Spain,Oil on panel,Painting,['Painting and Sculpture of Europe']
16354,8bc334c3-fa52-3d39-deb6-f89ed609010e,https://api.artic.edu/api/v1/artworks/16354,Friar Pedro Offers Shoes to El Maragato and Prepares to Push Aside His Gun,Francisco José de Goya y Lucientes,1801.0,1811.0,c. 1806,Spain,Oil on panel,Painting,['Painting and Sculpture of Europe']
16370,fc76abe6-5252-a690-dd1c-6e2480c0ffbb,https://api.artic.edu/api/v1/artworks/16370,Fishing Boats off an Estuary,Jan van Goyen,1633.0,1633.0,1633,Netherlands,Oil on panel,Painting,['Painting and Sculpture of Europe']
16367,10fccebf-c9ee-4c52-1bbc-88112a78d695,https://api.artic.edu/api/v1/artworks/16367,Portrait of Isidoro Maiquez,Francisco José de Goya y Lucientes,1802.0,1812.0,c. 1807,Spain,Oil on canvas,Painting,['Painting and Sculpture of Europe']
16365,13e89aac-382a-ae03-aa87-48ed1740c28d,https://api.artic.edu/api/v1/artworks/16365,Friar Pedro Binds El Maragato with a Rope,Francisco José de Goya y Lucientes,1801.0,1811.0,c. 1806,Spain,Oil on panel,Painting,['Painting and Sculpture of Europe']
16362,622998f1-73f9-4c96-08cf-60bda7c9ce4b,https://api.artic.edu/api/v1/artworks/16362,Friar Pedro Shoots El Maragato as His Horse Runs Off,Francisco José de Goya y Lucientes,1801.0,1811.0,c. 1806,Spain,Oil on panel,Painting,"['Painting and Sculpture of Europe', 'Essentials']"
16643,ba63170f-ebfb-d39c-82b5-64c9b2b2643b,https://api.artic.edu/api/v1/artworks/16643,Child Playing: Annette Roussel in Front of a Wooden Chair,Édouard Jean Vuillard,1895,1905,c. 1900,France,Oil on cardboard,Painting,['Painting and Sculpture of Europe']
20692,54c19e3b-83f0-df0c-b85b-e410152cd8a0,https://api.artic.edu/api/v1/artworks/20692,El Maragato Threatens Friar Pedro de Zaldivia with His Gun,Francisco José de Goya y Lucientes,1801,1811,c. 1806,Spain,Oil on panel,Painting,['Painting and Sculpture of Europe']
28874,58f58363-f567-0e49-7956-d49400721b1c,https://api.artic.edu/api/v1/artworks/28874,St. Albert of Louvain,Peter Paul Rubens,1620,1620,1620,Flanders,Oil on panel,Painting,['Painting and Sculpture of Europe']
27949,9325e3ea-2d5d-120f-5bfb-faa0f8266ca6,https://api.artic.edu/api/v1/artworks/27949,Madame Roulin Rocking the Cradle (La berceuse),Vincent van Gogh,1889,1889,1889,Arles,Oil on canvas,Painting,['Painting and Sculpture of Europe']
41211,a2450337-afed-2797-17e7-2e1f2158235c,https://api.artic.edu/api/v1/artworks/41211,Portrait of Philip IV,Studio of Diego Rodriguez de Velázquez,1627,1637,c. 1632,Spain,Oil on canvas,Painting,['Painting and Sculpture of Europe']
35155,3dae143d-6840-2e6e-dff5-cd2eea745da2,https://api.artic.edu/api/v1/artworks/35155,Education of Cupid,Narcisse Virgile Diaz de la Peña,1854,1864,c. 1859,France,Oil on panel,Painting,['Painting and Sculpture of Europe']
32091,28cdca78-e3f4-9d13-df34-92585f1e8938,https://api.artic.edu/api/v1/artworks/32091,Virgin and Child with Angels,Giulio Cesare Procaccini,1605,1615,c. 1610,Italy,Oil on panel,Painting,['Painting and Sculpture of Europe']
31176,3874bdf8-6415-798e-1d5e-8f7a241b5309,https://api.artic.edu/api/v1/artworks/31176,Portrait of a Man,Jan Baptist Weenix,1640,1660,c. 1650,Holland,Oil on copper,Painting,['Painting and Sculpture of Europe']
53495,c612af6e-f630-487e-5b85-3a15381065fc,https://api.artic.edu/api/v1/artworks/53495,A Witches' Sabbath,Cornelis Saftleven,1640,1660,c. 1650,Holland,Oil on panel,Painting,"['Painting and Sculpture of Europe', 'Halloween']"
59976,55b7b6c6-6999-b856-e7fb-d49dec971ec3,https://api.artic.edu/api/v1/artworks/59976,Madame Arthur Fontaine in a Pink Shawl,Édouard Jean Vuillard,1904,1905,1903,France,Gouache and oil on cardboard mounted on cardboard,Painting,['Painting and Sculpture of Europe']
59822,f56dc4cb-3215-9e1e-2fef-9b9005cd7068,https://api.artic.edu/api/v1/artworks/59822,"Nuclear I, CH",László Moholy-Nagy,1945,1945,1945,United States,Oil and graphite on canvas,Painting,['Modern Art']
72185,4fde5186-dbf9-b794-d6e3-e9c2399e0681,https://api.artic.edu/api/v1/artworks/72185,Madame Vuillard in Profile,Édouard Jean Vuillard,1885,1893,c. 1888,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
63990,87a116f3-12bb-0ac3-df95-aae108579e28,https://api.artic.edu/api/v1/artworks/63990,Stakim,Paul Klee,1923,1933,c. 1928,Germany,Oil on plaster,Painting,['Modern Art']
62312,b64d4537-88e0-5ca9-edd5-86c6355c73a1,https://api.artic.edu/api/v1/artworks/62312,The Dance,Kurt Seligmann,1940,1940,1940,Switzerland,Oil on glass,Painting,['Modern Art']
72889,f2fc8911-5008-d7e5-3399-c32785e7a790,https://api.artic.edu/api/v1/artworks/72889,Painting,Joan Miró,1936,1936,summer 1936,Spain,"Oil, gravel, pebbles, and sand on Masonite",Painting,['Modern Art']
72187,ba44b949-8cd7-6aa2-6335-710e0f176315,https://api.artic.edu/api/v1/artworks/72187,Still Life with Jug and Knife,Édouard Jean Vuillard,1888,1888,1888/89,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
79774,5d52a808-7eb4-8651-f7c7-4e3ffaa06389,https://api.artic.edu/api/v1/artworks/79774,Portrait of a Man,Corneille de Lyon,1550,1560,1550/60,France,Oil on panel,Painting,['Painting and Sculpture of Europe']
81562,4872e681-f833-1533-0bc2-dbc8241cfdb8,https://api.artic.edu/api/v1/artworks/81562,Woman from Brittany,Pascal-Adolphe-Jean Dagnan-Bouveret,1886,1886,1886,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
81522,bd921daa-25ba-3a48-5b30-ad03d8a8bacb,https://api.artic.edu/api/v1/artworks/81522,The Sheepshearers,Jean François Millet,1857,1857,1857/61,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
100476,16e53257-ade2-4f5d-3521-2bc9666bc4cf,https://api.artic.edu/api/v1/artworks/100476,Beach at Cabasson (Baigne-Cul),Henri Edmond Cross,1891,1892,1891/92,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
94241,e4df4d4a-4cfb-5be8-3728-0d0bf1b44751,https://api.artic.edu/api/v1/artworks/94241,"The Red Room, Etretat",Félix Edouard Vallotton,1899,1899,1899,France,Oil on artist's board,Painting,['Painting and Sculpture of Europe']
93372,34ecfe47-70cc-7f1d-fc4d-af7ba35a570c,https://api.artic.edu/api/v1/artworks/93372,Study Head of a Bearded Man,"Frans Floris, I",1550,1580,c. 1565,Flanders,Oil on panel,Painting,['Painting and Sculpture of Europe']
105466,9bc9134c-6b57-80be-c118-566667a615ae,https://api.artic.edu/api/v1/artworks/105466,The Battle between the Gods and the Giants,Joachim Antonisz. Wtewael,1603,1613,c. 1608,Netherlands,Oil on copper,Painting,['Painting and Sculpture of Europe']
110974,85ddc062-0cc4-431f-679b-b9a139fba241,https://api.artic.edu/api/v1/artworks/110974,The Two Philosophers,Joan Miró,1936,1936,"February 4–12, 1936",Spain,Oil on copper,Painting,['Modern Art']
110973,5faa1c97-1e8d-b3b8-8aa9-208aab44e9f0,https://api.artic.edu/api/v1/artworks/110973,Figure,Joan Miró,1932,1932,1932,Spain,Oil on panel,Painting,['Modern Art']
111642,b2807692-aa25-70e1-ce93-3ab262519186,https://api.artic.edu/api/v1/artworks/111642,The Awakening of the Forest,Paul Delvaux,1939,1939,1939,Belgium,Oil on canvas,Painting,"['Modern Art', 'Essentials']"
111637,389e3222-0ff0-9e88-4b84-80e78fbb6b8d,https://api.artic.edu/api/v1/artworks/111637,Queen Margaret of Spain,Andrés  López  López Polanco,1601,1611,c. 1610,Spain,Oil on canvas,Painting,['Painting and Sculpture of Europe']
117241,1ff6d8fe-5cc0-f7b4-5af5-870df19f0330,https://api.artic.edu/api/v1/artworks/117241,Girl with Cat,Balthus,1937,1937,1937,France,Oil on board,Painting,['Modern Art']
116101,e1e16ea4-4f55-e222-7f36-561eab6c68bd,https://api.artic.edu/api/v1/artworks/116101,"Two Heads of Damned Souls from Dante's ""Inferno"" (front and back)",Henry Fuseli,1770,1778,1770/78,England,Oil on canvas,Painting,['Painting and Sculpture of Europe']
111718,0356e981-edc5-56ad-1a64-9ebdae3c5aab,https://api.artic.edu/api/v1/artworks/111718,Adam,"Lucas Cranach, the Elder",1525,1542,1533/37,Germany,Oil on panel,Painting,['Painting and Sculpture of Europe']
118657,b93d60cf-b866-21e3-67fc-df1a37b04dba,https://api.artic.edu/api/v1/artworks/118657,Acolo,Victor Brauner,1949,1949,November 1949,Romania,Encaustic and collage on paper on board,Painting,['Modern Art']
117477,035e8677-22c5-d349-d2a3-7a820e4f880d,https://api.artic.edu/api/v1/artworks/117477,The Maid,François Bonvin,1870,1880,c. 1875,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
117476,747149cf-b1eb-4877-52cb-49ba2341a72b,https://api.artic.edu/api/v1/artworks/117476,Merrymakers in an Inn,Adriaen van Ostade,1674,1674,1674,Holland,Oil on panel,Painting,['Painting and Sculpture of Europe']
118671,9984b376-0012-8ef1-9a2c-6928b7ee2ffc,https://api.artic.edu/api/v1/artworks/118671,The Lamps,Paul Delvaux,1937,1937,May 1937,Belgium,Oil on canvas,Painting,['Modern Art']
118661,b59b290e-1ea6-dc37-4c86-1a16c948bfed,https://api.artic.edu/api/v1/artworks/118661,Juan Soriano De Lacandón,Leonora Carrington,1964,1964,1964,England,Graphite and casein on panel,Painting,"['Modern Art', 'Women artists']"
118691,583859c3-cf78-288f-dd2d-78a364b07d49,https://api.artic.edu/api/v1/artworks/118691,Garden Airplane-Trap,Max Ernst,1935,1935,1935,United States,Oil on linen,Painting,['Modern Art']
118687,28e63b46-0162-c93d-5370-f448ada5aa7f,https://api.artic.edu/api/v1/artworks/118687,Untitled (Birds),Max Ernst,1924,1924,1924,United States,"Oil and sand on linen mounted on Masonite pressed-wood board, with cork frame by the artist",Painting,['Modern Art']
118675,cda850e5-8e19-87c5-b09c-17e646036452,https://api.artic.edu/api/v1/artworks/118675,Little Sneerer,Jean Dubuffet,1944,1944,March 1944,France,Oil on canvas,Painting,['Modern Art']
118673,a4989ecb-b3dc-1350-f672-d9da71a640d4,https://api.artic.edu/api/v1/artworks/118673,Two Nude Women,Jean Dubuffet,1942,1942,1942,France,"Gouache, possibly casein, on panel",Painting,['Modern Art']
118730,38fca3f3-264f-cb08-16de-3accc1cb8996,https://api.artic.edu/api/v1/artworks/118730,Untitled (Psychological Morphology),Matta,1939,1939,1939,Chile,Oil on canvas,Painting,"['Modern Art', 'Latin American']"
118729,f9deae9e-bc51-53e5-75d3-759e5b03ade5,https://api.artic.edu/api/v1/artworks/118729,Untitled (Two Death's Heads),André Masson,1927,1927,1927,France,Oil and sand on canvas,Painting,['Modern Art']
118718,d2c459c3-c6cf-551b-fd27-5a2854b9fa81,https://api.artic.edu/api/v1/artworks/118718,The Banquet,René Magritte,1958,1958,1958,Belgium,Oil on canvas,Painting,['Modern Art']
118696,a0f44dd2-2908-112e-62fd-a3bce34c5199,https://api.artic.edu/api/v1/artworks/118696,Self-Portrait,Arshile Gorky,1927,1928,1927/28,United States,Oil on linen,Painting,['Modern Art']
118694,dbb43155-d06d-be4f-e583-647becae064e,https://api.artic.edu/api/v1/artworks/118694,Landscape,Max Ernst,1957,1957,1957,United States,Oil on glass,Painting,['Modern Art']
118737,965fb9fe-c899-149d-4da8-43e255630073,https://api.artic.edu/api/v1/artworks/118737,Untitled,Yves Tanguy,1940,1940,1940,United States,Oil on canvas,Painting,['Modern Art']
118733,ce4f8db6-62eb-6c05-2198-4b63867e12f5,https://api.artic.edu/api/v1/artworks/118733,Untitled (Match-Woman I),Francis Picabia,1920,1920,1920,France,"Oil on canvas with wooden matchsticks, hairpins, coins, leather hair rollers, and string",Painting,['Modern Art']
118731,7ba54d10-aa5f-cec2-f7c1-1a5f130c6546,https://api.artic.edu/api/v1/artworks/118731,Drive in the Knife,Matta,1943,1943,May 1943,Chile,Oil on canvas,Painting,"['Modern Art', 'Latin American']"
129854,a3eb2691-7469-0925-1649-8a22a6600c7a,https://api.artic.edu/api/v1/artworks/129854,Two Personages in Love with a Woman,Joan Miró,1936,1936,"April 29–May 9, 1936",Spain,Oil on copper,Painting,['Modern Art']
122130,43fcfad0-8256-4923-9f9c-03ca90417907,https://api.artic.edu/api/v1/artworks/122130,"Les Andelys, Côte d'Aval",Paul Signac,1886,1886,1886,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
118978,60dfae2d-9ab3-f468-a7a6-c00443f35246,https://api.artic.edu/api/v1/artworks/118978,Red-Haired Girl,Emil Nolde,1919,1919,1919,Germany,Oil on canvas,Painting,['Modern Art']
152851,ec14e825-ed02-c8a5-c25d-c04cbbc6a471,https://api.artic.edu/api/v1/artworks/152851,Sketch for The Revolt of Cairo,Anne-Louis Girodet de Roussy-Trioson,1805,1815,About 1810,France,"Oil and ink on paper, laid down on canvas",Painting,['Painting and Sculpture of Europe']
152019,63a98f96-93d4-a6a7-4309-c24818135b9f,https://api.artic.edu/api/v1/artworks/152019,Saint John the Baptist in the Wilderness,Denys Calvaert,1600,1619,1600/19,Flanders,Oil on copper,Painting,['Painting and Sculpture of Europe']
133864,f66e2513-20d7-f876-c880-858d585e57fb,https://api.artic.edu/api/v1/artworks/133864,The Defense of Paris,Jean Louis Ernest Meissonier,1870,1871,1870/71,France,Oil on panel,Painting,['Painting and Sculpture of Europe']
186425,6e960a8e-4189-f7b7-4785-716474c36179,https://api.artic.edu/api/v1/artworks/186425,Afternoon Tea,Jean-François Rafaëlli,1875,1885,c. 1880,France,Oil on linen canvas,Painting,['Painting and Sculpture of Europe']
181702,571dac0d-3f2e-3463-814a-e56951bbe722,https://api.artic.edu/api/v1/artworks/181702,A View of Vianen with a Herdsman and Cattle by a River,Aelbert Cuyp,1640,1648,c. 1643/45,Dordrecht,Oil on panel,Painting,['Painting and Sculpture of Europe']
180709,57e7455f-9c4f-7b6d-ffac-6d2269258265,https://api.artic.edu/api/v1/artworks/180709,The Lovers,William Powell Frith,1855,1855,1855,England,Oil on board,Painting,['Painting and Sculpture of Europe']
198905,a3bfd218-9b88-f59b-5ade-f39b45f3ec4f,https://api.artic.edu/api/v1/artworks/198905,Still Life with Ostrich Egg Cup and the Whitfield Heirlooms,Pieter Gerritsz. van Roestraeten,1660,1680,c. 1670,Netherlands,Oil on canvas,Painting,['Painting and Sculpture of Europe']
16231,7bc86f37-02d8-10fb-ec06-7e2ce69d9238,https://api.artic.edu/api/v1/artworks/16231,Processional Cross with Saint Mary Magdalene and a Blessed Hermit,Lorenzo Monaco,1392,1395,1392/95,Italy,Tempera on panel,Painting,"['Painting and Sculpture of Europe', 'Essentials']"
25774,e3c6d59b-4f1b-aee9-5ae4-a8f4a735eded,https://api.artic.edu/api/v1/artworks/25774,"Virgin and Child Enthroned with Saints Peter, Paul, John the Baptist, and Dominic and a Dominican Supplicant",Ugolino di Nerio,1325,1335,1325/35,Italy,Tempera on panel,Painting,['Painting and Sculpture of Europe']
59445,62c97df6-5d26-e9f8-764e-602961915a39,https://api.artic.edu/api/v1/artworks/59445,Still Life,Pierre Roy,1933,1943,1938,France,Oil on canvas,Painting,['Modern Art']
73657,a0ef9792-1111-3eb5-e7a1-5125d40c09bc,https://api.artic.edu/api/v1/artworks/73657,The Eye,René Magritte,1932,1935,1932/35,Belgium,Oil on canvas,Painting,['Modern Art']
204686,f37b8965-3643-d101-a401-9c5f033cb312,https://api.artic.edu/api/v1/artworks/204686,At the Circus: The Bareback Rider (Au Cirque: Écuyère),Henri de Toulouse-Lautrec,1888.0,1888.0,1888,France,Tambourine with oil on vellum painting,Painting,['Painting and Sculpture of Europe']
222570,1fd97c28-d57f-df6a-52ef-d01bc50097d2,https://api.artic.edu/api/v1/artworks/222570,L'Improviste,Oscar Domínguez,1938.0,1938.0,1938,Spain,Oil on board and wood,Painting,['Modern Art']
220179,e3ff96fe-3c0a-dd53-661a-233ffc45fdd0,https://api.artic.edu/api/v1/artworks/220179,Object with Number 1,Joaquín Torres Garcia,1932.0,1932.0,1932,Uruguay,Oil and nails on wood,Painting,"['Modern Art', 'Latin American']"
242449,774c1cdd-74f5-dadf-8e84-143410cc7119,https://api.artic.edu/api/v1/artworks/242449,Crucifixion,María Josefa Sánchez,1646.0,1646.0,1646,Spain,Oil on panel,Painting,"['Painting and Sculpture of Europe', 'Women artists before 1800', 'Women artists']"
12658,00df5b07-1d76-b1da-93ed-b98bb0700c3d,https://api.artic.edu/api/v1/artworks/12658,Mrs. Hugh Morgan and Her Daughter,Angelica Kauffmann,1766.0,1776.0,c. 1771,Switzerland,Oil on canvas,Painting,"['Painting and Sculpture of Europe', 'Women artists before 1800', 'Women artists']"
4105,63d5fddf-ed24-1052-02c1-37ee0dd90f4b,https://api.artic.edu/api/v1/artworks/4105,The Old Cabman,William Newenham Montague Orpen,1907.0,1907.0,1907,Ireland,Oil on canvas,Painting,['Painting and Sculpture of Europe']
87056,9e0a66f0-2404-7c56-b45b-dabccabe011d,https://api.artic.edu/api/v1/artworks/87056,Monsieur Tortoni,baron François Pascal Simon Gérard,1815.0,1825.0,c. 1820,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
87054,5b32e8a4-c214-bd41-1d29-9ba3bfb13f1f,https://api.artic.edu/api/v1/artworks/87054,The Covenant,John Martin,1838.0,1848.0,c. 1843,England,Oil on canvas,Painting,['Painting and Sculpture of Europe']
59882,47e85960-5411-6a5e-002d-83066fa724b7,https://api.artic.edu/api/v1/artworks/59882,The Carousal (Scene from Faust?),French School,1855.0,1875.0,c. 1860/70,France,Oil on panel,Painting,['Painting and Sculpture of Europe']
59779,e1e8e197-93e7-bd6a-5870-36200c27445e,https://api.artic.edu/api/v1/artworks/59779,Portrait of a Lady,Adolphe Joseph Thomas Monticelli,1870.0,1870.0,1870/79,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
109693,c7686c63-3aca-64b6-6710-02f34ccd0767,https://api.artic.edu/api/v1/artworks/109693,The Banks of the River Durance at Saint Paul,Paul Camille Guigou,1864.0,1864.0,1864,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
99424,ee702210-de7a-8e2a-fdae-50464ba7d2be,https://api.artic.edu/api/v1/artworks/99424,Saint Hymer in Solitude,Jean Restout,1725.0,1745.0,c. 1735,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
90064,ab54b417-6dc1-e12b-67f7-0b6a6421d336,https://api.artic.edu/api/v1/artworks/90064,The Carousal (Scene from Faust?),French School,1855.0,1875.0,c. 1860/70,France,Oil on panel,Painting,['Painting and Sculpture of Europe']
263516,5482d244-ac7e-9e7f-3352-912c572a8eb5,https://api.artic.edu/api/v1/artworks/263516,Untitled (Lady with a Parakeet),August (Ágost)  Canzi,1856,1856,1856,Hungary,Oil on canvas,Painting,['Painting and Sculpture of Europe']
263513,5f575140-664b-74a0-ebdb-69823dfd7bab,https://api.artic.edu/api/v1/artworks/263513,Mother and Children,Pál Szinyei Merse,1869,1869,1869,Hungary,Oil on canvas,Painting,['Painting and Sculpture of Europe']
78503,ab952f7c-03cb-1850-a855-e2b8af8f57cc,https://api.artic.edu/api/v1/artworks/78503,Portrait of Emily Crane Chadbourne,Tsugouharu Foujita,1922.0,1922.0,1922,Japan,Tempera and silver leaf on canvas,Painting,['Modern Art']
39652,8b49881c-2e3d-be54-bf70-c131d60c1c93,https://api.artic.edu/api/v1/artworks/39652,Maria Sheldon Scammon,Anders Zorn,1895.0,1895.0,1895,Sweden,Oil on canvas,Painting,['Painting and Sculpture of Europe']
46432,0ae96019-6d7a-6c0e-0dcc-355f5be0d491,https://api.artic.edu/api/v1/artworks/46432,Wisteria and Goldfish  (清朝 虚谷 紫绶金鱼图),Xugu,1820.0,1901.0,"Qing dynasty (1644–1911), late 19th century",China,Hanging scroll; ink and colors on paper,Painting,['Arts of Asia']
14624,4c364c64-2108-4e19-5fc5-1ab26ba924a7,https://api.artic.edu/api/v1/artworks/14624,"Stacks of Wheat (End of Day, Autumn)",Claude Monet,1891.0,1891.0,1890/91,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
111318,27c1d720-8ca5-79a4-5e51-530bf75c1591,https://api.artic.edu/api/v1/artworks/111318,Stack of Wheat,Claude Monet,1890.0,1891.0,1890/91,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
72380,6ae82203-7056-0e36-450b-71d1bd12eac2,https://api.artic.edu/api/v1/artworks/72380,United by Music 合樂圖,Zhou Wenju,1401.0,1425.0,"Ming dynasty (1368–1644), 15th/16th century，明朝",China,Handscroll; ink and colors on silk,Painting,['Arts of Asia']
