id,image_id,title,artist_title,date_start,date_end,date_display,place_of_origin,medium_display,artwork_type_title,category_titles
71191,ce26526c-dcc1-8967-05f8-bf74fa8d7eb8,The Fisherman's Family,Pierre Puvis de Chavannes,1887,1887,1887,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
138,e72305c9-1a1c-8a36-7450-582619366338,Flower Girl in Holland,George Hitchcock,1887,1887,1887,Holland,Oil on canvas,Painting,['Arts of the Americas']
99653,ac624b7a-ed36-9b5a-4257-2fb464b5023f,At the Fountain,Cesare Agostino Detti,1887,1887,1887,Italy,Oil on canvas on board,Painting,['Painting and Sculpture of Europe']
28849,72a76270-d6f4-e744-d47b-307873a8e8ff,A City Park,William Merritt Chase,1887,1887,c. 1887,New York City,Oil on canvas,Painting,['Arts of the Americas']
80607,26d3cea8-44c0-bfbd-a91a-19a007517152,Self-Portrait,Vincent van Gogh,1887,1887,1887,Paris,"Oil on artist's board, mounted on cradled panel",Painting,"['Painting and Sculpture of Europe', 'Essentials']"
109314,5512cee9-6d00-d01b-b0be-ac7843cc8f76,"Fishing in Spring, the Pont de Clichy (Asnières)",Vincent van Gogh,1887,1887,1887,Paris,Oil on canvas,Painting,['Painting and Sculpture of Europe']
27954,6cb22407-be79-bf0a-1a63-fdf2b99e035b,"Terrace and Observation Deck at the Moulin de Blute-Fin, Montmartre",Vincent van Gogh,1887,1887,early 1887,Paris,"Oil on canvas, mounted on pressboard",Painting,['Painting and Sculpture of Europe']
64957,f11bd233-6cc3-4221-59eb-f7363be4119e,"Grapes, Lemons, Pears, and Apples",Vincent van Gogh,1887,1887,1887,Paris,Oil on canvas,Painting,['Painting and Sculpture of Europe']
64740,0b66bb30-3170-f7d1-543a-93e02ffe194f,"Landscape, Sunset",George Inness,1887,1889,1887–89,United States,Oil on canvas,Painting,['Arts of the Americas']
7503,e35161fb-cd78-b757-8000-15ba3ebb0fc3,The Annunciation,George Hitchcock,1887,1887,1887,United States,Oil on canvas,Painting,['Arts of the Americas']
74967,94105fa4-8d1c-cbbd-bd02-80d77e8f0a84,The Fates Gathering in the Stars,Elihu Vedder,1887,1887,1887,United States,Oil on canvas,Painting,['Arts of the Americas']
40549,a9771181-0ff7-d85a-9ec5-d43f97426531,The Valley of Arconville,Theodore Robinson,1887,1887,c. 1887,United States,Oil on canvas,Painting,['Arts of the Americas']
39812,4e124a77-beb0-05e3-be74-c1abf3e65f93,Dedication (Odes and Sonnets),Will Hicock Low,1887,1887,1887,United States,Oil on canvas,Painting,['Prints and Drawings']
39931,1423f5c9-d2be-f951-732e-7e89fe50f59f,"Sonnet: ""When I have fears that I may cease to be""",Will Hicock Low,1887,1887,1887,United States,Oil on canvas,Painting,['Prints and Drawings']
39941,1f209f36-e526-096c-4fcb-c27c454440ca,Ode on Melancholy,Will Hicock Low,1887,1887,1887,United States,Oil on canvas,Painting,['Prints and Drawings']
39945,7093bdd2-13e0-855c-f3c9-eb7ad1d102f9,"Ode: ""Bards of passion and of mirth""",Will Hicock Low,1887,1887,1887,United States,Oil on canvas,Painting,['Prints and Drawings']
39951,11ebfa25-7aba-e091-40e4-9b4d4069f1fc,Keats' Last Sonnet,Will Hicock Low,1887,1887,1887,United States,Oil on canvas,Painting,['Prints and Drawings']
154495,5bfd7409-b07d-dd6d-8f11-1ebb3ca034e5,Civil War Regalia of Major Levi Gheen McCauley,George Cope,1887,1887,1887,United States,Oil on canvas,Painting,['Arts of the Americas']
39718,4f45d4ab-a501-c43d-8167-8beb16b11749,"Pilots, Port of Pasajes, Spain",Frank Brangwyn,1886,1896,c.1891,England,Oil on canvas,Painting,['Painting and Sculpture of Europe']
2823,8f385b97-9e44-4b7b-a7ce-acd9bee0a732,Portrait of a Boy,Eugène Carrière,1886,1886,1886,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
42949,c2a4b60c-bf43-6a37-e001-a91cba741168,Portrait of Jeanne Wenz,Henri de Toulouse-Lautrec,1886,1886,1886,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
20545,2765aee9-3d78-ec6c-5c66-a1d9dc8173f6,"Rocks at Port-Goulphar, Belle-Île",Claude Monet,1886,1886,1886,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
81562,4872e681-f833-1533-0bc2-dbc8241cfdb8,Woman from Brittany,Pascal-Adolphe-Jean Dagnan-Bouveret,1886,1886,1886,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
122130,43fcfad0-8256-4923-9f9c-03ca90417907,"Les Andelys, Côte d'Aval",Paul Signac,1886,1886,1886,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
100829,0729fbba-51e3-a2d7-6d4d-61c2be62af3f,Magnolias on Light Blue Velvet Cloth,Martin Johnson Heade,1885,1895,1885–95,Florida,Oil on canvas,Painting,"['Essentials', 'Arts of the Americas']"
81525,bba8ef2a-2af7-e111-1269-382f38d32fdd,Woman's Head,Albert Besnard,1885,1895,c. 1890,France,Oil on cardboard,Painting,['Painting and Sculpture of Europe']
20697,4836e5c6-9b17-29b0-d3ab-a008f8bd0536,Portrait of a Lady with a Dog,Eugène Carrière,1885,1885,1885,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
59006,37a47ee5-4524-ca65-02c8-1df82c9bb647,View From an Attic Room,Gustave Loiseau,1885,1895,c. 1890,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
14561,96f23681-9701-a668-5c3f-6ffa951f7ecc,The Vase of Tulips,Paul Cezanne,1885,1895,c. 1890,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
104106,2b70372d-bad1-edda-8169-f6478f73a5e1,Two Washerwomen Crossing a Small Park in Paris,Jean-François Rafaëlli,1885,1895,c. 1890,France,Oil on panel,Painting,['Painting and Sculpture of Europe']
100026,bda9058b-5be6-37d0-e5a6-926584540757,"Studies of Pierre Renoir; His Mother, Aline Charigot; Nudes; and Landscape",Pierre-Auguste Renoir,1885,1886,1885/86,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
250457,68b74f5d-dfc8-6f40-f819-06eab21cc26d,Venice from the Riva looking toward the Piazzale San Marco,Félix Ziem,1885,1900,About 1890,France,Oil on panel,Painting,['Painting and Sculpture of Europe']
16512,41458ec7-da2d-773d-159c-9ae9afb53516,Ravine Near Biskra,Victor Pierre Huguet,1885,1900,1890/1900,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
39542,efdd5540-5579-8761-fd1d-af318f65a0a6,Cattle at Rest on a Hillside in the Alps,Rosa Bonheur,1885,1885,1885,France,Oil on canvas,Painting,"['Painting and Sculpture of Europe', 'Women artists']"
69287,85525848-ca61-bf03-c114-a4d86289314f,The Traveler,Jacques Emile Blanche,1885,1895,c. 1890,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
81561,c233d88b-fe56-6b9e-d5c2-47b9a7386756,Street in Moret,Alfred Sisley,1885,1895,c. 1890,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
101781,55e859bd-b34e-a580-bbe4-8da923ecc445,Rest on the Flight into Egypt,Jean Charles Cazin,1885,1885,1885/90,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
